CellId,label,birth_length,AverageLength,AverageVelocity,LifeHistory,GrowthRate,AverageOrientation
1.0,1.0,54.70053231391648,69.71278032130131,-0.797,7.0,0.05,-0.4818857160574476
2.0,2.0,36.94545455217472,56.38116976965933,-0.917,12.0,0.04,-1.3270512356354984
3.0,1.0,51.48118826219889,73.7073810883159,-2.814,3.0,0.234,-0.646943719408303
4.0,1.0,45.24690406791658,44.890599900532635,-0.248,2.0,-0.004,-0.5214595769524575
5.0,1.0,63.58654742425235,74.61763208075402,-0.864,5.0,0.049,-0.5746715584735834
6.0,1.0,55.797638696390926,70.75513911605525,0.046,6.0,0.063,-0.4614842040485528
7.0,2.0,42.53045521121553,52.34992606740807,-0.826,5.0,0.042,-2.787546929690144
8.0,2.0,44.01099095225983,47.17888966458198,-0.091,3.0,0.023,-0.3170842853309243
9.0,1.0,45.710423028890204,56.92516059973216,-0.751,6.0,0.046,-0.4693299881526438
10.0,1.0,50.66784138440699,56.656870462245045,0.37,4.0,0.031,-0.1900658618983738
11.0,2.0,29.07475652559085,37.407897693942395,0.977,6.0,0.032,-2.7787999767365243
12.0,2.0,28.456276417939023,39.93478456930561,0.158,10.0,0.029,-0.6641644999480796
13.0,1.0,54.26006382261057,63.7472609569076,0.62,4.0,0.054,-0.2407788379209842
14.0,1.0,37.97616383440327,46.34790239560008,-0.139,6.0,0.035,-0.7064660591897889
15.0,2.0,32.01328577051412,39.07706632429969,0.29,6.0,0.028,-1.0953944247487455
16.0,2.0,31.57099344584529,37.07908491535073,0.668,14.0,0.009,-2.769629170292954
17.0,1.0,45.36124070654834,59.466588845809,-2.324,2.0,0.157,-0.3419601911290725
18,1,23.74246645910961,,,1,NaN,-0.1969666938539675
19.0,1.0,43.9908710381051,49.996058676272675,1.071,4.0,0.039,-0.4239006624277891
20.0,1.0,30.93858104181023,46.608985744393216,0.413,9.0,0.036,-0.615210977123569
21.0,1.0,29.311588074646664,39.05801966363473,0.568,8.0,0.028,-0.44191300624738683
22.0,1.0,44.16335979399246,55.705688001097215,-0.535,7.0,0.048,-0.29907951722723347
23.0,1.0,36.28409808817933,59.93931316032561,-1.87,4.0,0.18,-0.4826677975724897
24.0,1.0,44.482285493131,40.709626798250525,-0.679,3.0,-0.024,-0.2398620095534104
25.0,2.0,23.303064201163245,25.683829801627475,0.14,4.0,0.012,-0.08891021658203813
26.0,2.0,22.34155297252759,34.72267218811309,0.413,10.0,0.031,-2.844409685707077
27.0,1.0,28.3256862400747,38.9776634054467,-0.502,6.0,0.042,-1.1573096258790716
28.0,1.0,31.288986048543435,37.30997383961644,0.026,5.0,0.028,-0.437334830583068
29.0,2.0,24.00202486667306,32.40971338948725,0.674,8.0,0.025,-2.8208987491507442
30.0,2.0,28.614900533260126,37.98477458282255,-0.067,8.0,0.028,-0.6367873579773131
31.0,1.0,33.4149436028139,39.52020495383293,0.73,5.0,0.028,-0.5866286055275891
32.0,1.0,27.4564693006168,36.020380648058236,-0.462,7.0,0.026,-0.14195775932047736
33.0,1.0,52.99168783692241,55.652590708275355,0.725,5.0,0.018,-0.45391075599737674
34.0,1.0,57.52295446060214,60.31018739650958,0.261,2.0,0.031,-0.4543798277964687
35.0,2.0,28.82904849994159,36.85825053204217,0.216,6.0,0.031,-1.6569946978097612
36.0,2.0,26.24313797048231,30.135720974385254,-0.388,6.0,0.019,-1.578660665957308
37.0,2.0,31.231034956203047,39.89698097531002,0.202,6.0,0.032,-0.4129086674997065
38.0,2.0,28.702089372034056,36.70990129981043,-0.539,6.0,0.029,-0.7318578831446385
39.0,1.0,41.87674811409646,40.92066167643739,-1.514,4.0,-0.003,-0.212406486226693
40.0,1.0,33.17048520598961,35.43408077021003,0.486,4.0,0.004,-0.9784747912490069
41.0,1.0,21.657320214317988,25.392485596762334,-0.643,4.0,0.02,-2.3222292481128477
42.0,1.0,24.19454490815857,26.78487331601612,0.011,4.0,0.014,-0.7262008369424364
43.0,1.0,25.879480618191096,28.67106544424233,-0.336,3.0,0.016,-0.6502647034303628
44.0,1.0,53.93847961306993,59.71706221831178,0.004,3.0,0.045,-0.2591419099814379
45.0,1.0,23.6504226737223,25.816124339057193,-0.123,3.0,0.013,-1.163155083218529
46.0,1.0,24.132914684792443,26.961168329470013,-0.291,3.0,0.019,-1.1909840785969426
47.0,1.0,24.34072583021449,25.120853534481945,0.244,2.0,0.009,-0.0093253615368996
48.0,1.0,23.097945294977094,23.929657805549525,-0.124,2.0,0.009,-0.8445468268735506
49.0,1.0,39.34016993980712,41.28458861139503,0.137,2.0,0.022,-0.9991957082957674
50.0,1.0,35.31764517021392,36.19072963499539,-0.801,2.0,0.01,-3.0654358122412697
51,1,28.814781826561,,,1,NaN,-3.0896441234688674
52,1,29.715943852916247,,,1,NaN,-0.5354728571504651
53,1,75.26116888423397,,,1,NaN,-0.4001470658555171
